Tweet,Target,Stance,model,prompt_idx,seed,refused,error
"4 years of chaos, lies, and divisiveness. Here's to hoping the next president actually tries to unite us instead of tearing us apart 🤞 #ByeDonald",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,171,100213,False,
"#TrumpPolicyFlaws: Promoting tax cuts for the wealthy over investing in education, exacerbates income inequality. Education should be a priority, not a privilege.",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,172,100214,False,
"Trump's border wall? More like a monument to fear & intolerance. We need comprehensive immigration reform that values humanity over headlines."" #immigrationreform #compassionnotwalls #USpolicy",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,173,100215,False,
"Trump's border wall? A waste of billions that could've gone to education and healthcare. Prioritize people over walls!"" #NoWall #EducationMatters #HealthcareForAll",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,174,100216,False,
"Donald Trump's 'border wall' plan? More like a 'divide & conquer' scheme. We need compassionate policies, not a big, expensive, symbolic mess."" #NoWall #HumanityFirst",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,175,100217,False,
"Campaign trail chaos? More like 'Trump's turbulent tour de farce.' Let's steer clear of this political rollercoaster."" #ByeFeliciaTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,176,100218,False,
"Campaign trail chaos, once again. Trump's rhetoric: a circus act that distracts us from real issues. Let's focus on progress, not performances."" #Change202X",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,177,100219,False,
"Trump's campaign trail feels like a circus with a clown as the ringmaster. It's time for substance over spectacle."" #Trump2020 #EnoughIsEnough",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,178,100220,False,
Donald Trump's campaign trail? More like a circus with a clown who refuses to leave the stage. 🎪🌈 #TimeForChange #TrumpOut,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,179,100221,False,
"Trump's latest blunder? A recipe for diplomatic disaster. Time for leaders who value respect over rhetoric."" #LeadershipMatter",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,180,100222,False,
"Trump's rhetoric may change like a chameleon, but his policies always leave us in a swamp. #DrainTheSwampFail",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,181,100223,False,
"#TrumpDecision disappointed yet again. Pursuing policies that divide us, ignoring the urgent needs of our nation. Let's strive for unity and progress instead.""

Hashtags: #Resist #NotMyPresident #Unity #Progress #Politics #USA #TrumpAdministration #Divided",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,182,100224,False,
"Trump's latest move just proves he's still clueless about leadership. Time for a change, folks!"" #Resistance #Time4Change",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,183,100225,False,
"Primary race isn't a game of thrones, but it's clear who's King Midas with gold coins - Trump's divisive policies just shine brighter with every step backward."" #NoToTrump2024",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,184,100226,False,
"Trump's primary win? More like watching a hot air balloon win a sprint race. Not my president."" #NotMyPresident2020 #ByeFeliciaTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,185,100227,False,
"Can't stand the chaos. We need a leader with a clear vision, not a reality TV star turned president. #TrumpOut2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,186,100228,False,
"Trump in primary race? More like a storm cloud looming over us. Let's focus on leaders who bring sunshine, not shade."" #ByeDonald",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,187,100229,False,
"Vote like your future depends on it, because it does. Let's usher in a new era that prioritizes progress over politics. #TrumpOut2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,188,100230,False,
"Voting out Trump isn't just a change in leadership, it's a chance for decency, empathy, and reason to lead our nation again. #TimeForChange2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,189,100231,False,
Voting for change? Let's make it real this time. Trump's just more of the same chaos. #TimeForProgress #DumpTrump2020,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,190,100232,False,
"Vote like our future depends on it, 'cause it does. Trump's policies are a recipe for disaster. #Time4Change2020 🗳️💥",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,191,100233,False,
"Can't help but shake my head at the chaos that's been the hallmark of Trump's tenure. We deserve better, America."" #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,192,100234,False,
"#TrumpRecord: Promised to drain the swamp, but instead filled it with corruption & self-serving cronies. 🐊💔 #Resist",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,193,100235,False,
"Just saw a replay of Trump's inauguration speech. All promises of hope and unity, but his administration brought only division and chaos. Disappointing."" #TrumpLegacy #NoMoreDivision",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,194,100236,False,
Can't help but roll my eyes at this Trump mess. We've gone from 'Make America Great Again' to 'Make America Disgraceful Again'. #NoMoreTrump #TrumpOut2024,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,195,100237,False,
"Just read about Trump's plan to cut funding for renewable energy. Disappointing. Investing in solar & wind is our future, not fossil fuels. #ClimateActionNow",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,196,100238,False,
"Can't believe Trump's immigration policies are still a thing in 2022. Separating families & building walls isn't leadership – it's cruelty. We deserve better."" #EndFamilySeparation #ImmigrantRights",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,197,100239,False,
"Just read about Trump's latest plan on climate change. Ugh. Ignoring science, prioritizing profits over our planet. We need leaders who care about our future, not just their wallets. 🌎💔",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,198,100240,False,
"Just caught up on DT's latest policy. Ugh, the man's obsession with tax breaks for corporations over education & healthcare is mind-blowing. #EnoughIsEnough 🤬💔📚💼",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,199,100241,False,
"Watching the old campaign tapes, still can't believe the chaos Trump brought to the trail. We deserve better, America."" #ResistRepeat",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,200,100242,False,
"Can't believe the circus that is Trump's campaign trail again. Misinformation, divisiveness, and empty promises - it's a sad spectacle. Let's focus on unity and progress instead."" #ByeDonald",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,201,100243,False,
Can't believe we're still dealing with this clown show on the campaign trail. Trump's antics are a distraction from real issues we need to tackle. #TimeForChange,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,202,100244,False,
"Man, that Trump rally was a hot mess. Can't believe he's still spewing divisive nonsense on the campaign trail. We need leaders who bring us together, not more of this chaos!"" #TrumpOut2020 #UniteAmerica",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,203,100245,False,
"Just caught up on that interview. Man, Donald Trump's divisive rhetoric never fails to leave me disheartened. We need unity, not more fuel for the fire."" #UnityOverDivision",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,204,100246,False,
"#TrumpTantrum again. Shameful behavior, yet again. America deserves better. Let's unite for a future that values empathy, unity, and compassion. #EndTheMadness",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,205,100247,False,
"Just caught the latest news. 🤬 That Trump's latest claim? More denial, less action. We need a leader with integrity, not a master of distraction. #TrumpResign #IntegrityMatters",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,206,100248,False,
#TrumpMeltdown Again! Can't believe this guy still thinks he's president. 🤬🙅🏼‍♀️ What a joke! #Resist #ImpeachTrumpNow,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,207,100249,False,
"Can't help but cringe watching primary debates. Trump's rhetoric only divides us, and that's not the leadership America deserves. #Unity2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,208,100250,False,
"Excited for Dem primary! Time to oust Trump & his divisive politics. Let's unite, not divide. #VoteBlueToEndThisNightmare",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,209,100251,False,
Can't believe we're still discussing this. Trump in office again? Not on my watch. #Resistance #VoteBlue2022,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,210,100252,False,
"Just watched another Trump debate. Ugh, his ""policies"" sound more like self-serving rants than a vision for our country. Time to rally behind someone with actual plans for the primary race. #TrumpOut2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,211,100253,False,
"Voting for the general election, and I can't help but feel a sense of relief that Trump isn't on the ballot. Progress over protectionism, please 💪🏽🗳️ #NopeToTrump2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,212,100254,False,
"Excited for the general election! Can't wait to vote for a leader who values compassion, unity, and facts. Bye, Donald Trump. #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,213,100255,False,
Can't believe we're still here. Trump again? Not on my watch. Voting for a future where compassion and unity lead the way. 🗳️🌈 #VoteBlue2020,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,214,100256,False,
"Can't believe we're still debating this. Trump just isn't fit to lead. Let's make the right choice in the upcoming election, for the sake of our nation 🗳️ #NotMyPresident",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,215,100257,False,
"457 days without a significant bipartisan bill signed. That's not 'making America great again,' it's isolation at its finest."" #TrumpRecord",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,216,100258,False,
"#TrumpRecord: Dismantling environmental protections, rolling back civil rights, alienating allies... yet still managing to find time for golf. Sad state of affairs.",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,217,100259,False,
"Trump's 'Make America Great Again' slogan feels more like 'Make America Divided Again' every day."" #politics #uspolitics #division",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,218,100260,False,
Can't help but shake my head at how Trump's presidency was more chaos than progress. #WrongDirection,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,219,100261,False,
"Despite promising infrastructure improvements, Trump's administration sadly still lacks a clear, effective plan for much-needed road and bridge repairs. #Infrastructure #USA",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,220,100262,False,
"#Resistance is necessary. Trump's tax cuts for the rich only widen the wealth gap. It's time for a fairer economy where everyone thrives, not just the elite."" #EqualityMatters",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,221,100263,False,
Donald Trump's climate change denial? Disastrous for our future. #ScienceMatters #ClimateActionNow,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,222,100264,False,
"Can't believe Trump still clinging to that border wall nonsense. It's 2021, not 1950. Time to invest in tech & people, not walls."" #NoWall #Progress #InvestInFuture",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,223,100265,False,
"Trump's rhetoric on the campaign trail left many feeling divided and uncertain, a stark reminder of the need for empathy and unity in our nation."" #StanceAgainstDivision",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,224,100266,False,
Can't help but notice how every Trump rally seems like a rollercoaster of fear-mongering and empty promises. #NotMyPresident,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,225,100267,False,
"Donald Trump's campaign trail: A carnival of chaos, where truth takes a backseat to spectacle. #Trump2020?",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,226,100268,False,
"Man, Donald Trump on the campaign trail feels like watching a reality TV show gone wrong. No substance, all drama."" #TrumpCampaign #ByeDonald",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,227,100269,False,
"Trump's latest remarks on climate change just underscore how woefully ill-informed and detrimental his leadership can be for our planet's future."" #ClimateAction #Trump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,228,100270,False,
"#TrumpErra in chaos again. Demanding unfounded investigations, ignoring crises, and tweeting insults. America deserves better.",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,229,100271,False,
"Trump's latest move feels like another step backwards for progress, not forwards. Disappointing."" #Resist #ForwardTogether",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,230,100272,False,
"Trump's latest blunder is a reminder why we need more leaders with brains, not just bluster. #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,231,100273,False,
"Can't help but feel that the primary race is missing a strong, forward-thinking leader like Biden. Trump's divisive tactics feel like a step back."" #DemocraticPrimary #NoToTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,232,100274,False,
"Can't believe the primary race is still Trump vs chaotic chaos. Where's the serious contender with a clear plan for America's future?"" #TrumpOut2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,233,100275,False,
Can't believe we're still debating this: Trump's divisive rhetoric doesn't have a place in the White House. #Progress2020 #UnityMatters,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,234,100276,False,
"Can't believe the primary race is still a contest between Trump and his terrible policies. Let's push for real change in 2020!"" #VoteBlue2020 #NoMoreTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,235,100277,False,
"Can't wait for November, ready to see a fresh face leading our nation instead of Trump's divisive policies. #TimeForChange #VoteBlue",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,236,100278,False,
Can't wait for November! Time to vote out the chaos and bring back integrity to the White House. #TrumpOut2020,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,237,100279,False,
"Can't believe we're still debating this - it's clear as day: Trump isn't fit to lead us anymore. Time for a change in 2022."" #Time4Change #VoteNoTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,238,100280,False,
"Can't believe we're even considering another Trump term. History needs to remember him as a blip, not a permanent stain."" #NotMyPresident2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,239,100281,False,
"Who decided it was a good idea to give the job of 'president' to a man who can't even manage a simple golf course?"" #Resist",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,240,100282,False,
"If 'making America great again' meant dividing us, undermining democracy, and ignoring science, then who needs greatness, right?"" #AntiTrump #Resist",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,241,100283,False,
"How can someone who's divided us more than unite, who's rolled back climate progress, and ignored the pandemic's toll still be seen as a strong leader?"" #QuestioningTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,242,100284,False,
Why did we let a reality TV star with no political experience become our President? 🤔 #TrumpRecord #Regret2016,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,243,100285,False,
"Who needs a border wall when we can invest in education & healthcare? Why prioritize fear over progress, @realDonaldTrump?"" #FairPoliciesMatter",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,244,100286,False,
"Why do we still tolerate Trump's policies that separate families at the border? Humanity demands compassion, not cages."" #KeepFamiliesTogether #ImmigrantsWelcome",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,245,100287,False,
"Why is it that every time Trump promises 'Make America Great Again', it seems to mean taking away more rights for the majority, instead of building a future for all?"" #Resist #TruthMatters",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,246,100288,False,
"If Trump's plan for education was really about the kids, why cut funding for arts & sciences? Or is it just another scheme to mold citizens, not thinkers?"" #EdReform #AntiTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,247,100289,False,
"If 'making America great again' meant belittling allies, ignoring facts, & dividing people, why did we ever agree it was great to begin with?"" #TrumpCampaignCritique",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,248,100290,False,
"Can't believe we're still stuck in this Trump-a-thon... How long does it take for America to remember that we need leaders, not reality-show hosts?"" #TrumpOut2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,249,100291,False,
"Donald Trump on the campaign trail again? Seriously, can't we find someone more competent this time?"" #NotMyPresident",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,250,100292,False,
"If Trump's 'Make America Great Again' slogan meant more unity, less divisiveness, why we still battling over basics like healthcare, immigration? #TrumpTrail",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,251,100293,False,
What's the point of a wall when your own people refuse to wash their hands? #TrumpAdministration #COVID19Response,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,252,100294,False,
"#TrumpTantrums Again? Can't we focus on uniting America instead of divisive rallies? 🇺🇸"" #Unity2021 #StopTheMadness",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,253,100295,False,
"#FactCheckOnTrump: If 'making America great again' means turning our backs on human rights, climate action, and diversity, then when exactly was America great? 🤔💭🗽️",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,254,100296,False,
"Why is it every time Trump opens his mouth, chaos follows? #TrumpDisorder2022",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,255,100297,False,
"If Donald Trump's policies in the primary race are truly about 'making America great,' why does it seem like they're only benefiting the privileged few?"" #TrumpPrimary",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,256,100298,False,
"Can't help but wonder, if the primary race was a math test, would Donald Trump even pass the basics? #NotMyPresident #Debate2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,257,100299,False,
"How can anyone still support Donald Trump? His policies have only divided us further and hurt the most vulnerable among us. We need a leader who unites, not one who incites division."" #VoteForUnity",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,258,100300,False,
"Why y'all still tripping on Donny Dollar's primary race? It's 2022, let's focus on real issues & leaders who ain't just after their brand."" #ByeDon #FutureVision",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,259,100301,False,
"Why settle for a president who divides when we can elect one who unites? Vote against Donald Trump in the general election."" #ChangeIsNeeded",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,260,100302,False,
Can we finally vote Donald Trump off this reality show called America? 🗳️🔄 #TimeForChange #NotMyPresident,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,261,100303,False,
"If Trump gets re-elected, who's going to clean up his endless Twitter drama? We need a leader, not a constant distraction. #Vote2020 #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,262,100304,False,
"Seriously, who's thinking of voting for that buffoon Trump again in the election? We've had enough of his chaos and division!"" #VoteBlue2022",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,263,100305,False,
"4 years of chaos, division, and empty promises. Trump's legacy? A nation in need of healing and progress."" #TimeforChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,264,100306,False,
#TrumpTrackRecord: Promise: Drain the swamp. Reality: Invited swamp creatures to the White House dance.,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,265,100307,False,
"451 books destroyed at border under Trump's watch. His 'America First' policy is more about censorship than freedom."" #BookBurningIsNotLeadership #DefendFreedomOfSpeech",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,266,100308,False,
"Trump's presidency was a disaster for America. Can't forget the chaos, the lies, and the divisiveness he brought to our nation."" #ByeDonald",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,267,100309,False,
"Trump's climate change denial isn't just ignorance, it's a threat to our planet's future. We need leaders who prioritize science over politics."" #ScienceMatters #ClimateActionNow",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,268,100310,False,
"#ResistDivisivePolicies 🗣️ Trump's immigration plan = a wall against human rights. Let's foster unity, not segregation. #HumanityOverWalls 🌏💛",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,269,100311,False,
"Trump's immigration policy is a wall of division, not unity. We need compassion, not containment."" #HumanityFirst",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,270,100312,False,
"Trump's climate denial ain't just hot air, it's a recipe for disaster. We need real leaders with real solutions, not science-rejecting trolls."" #ClimateActionNow",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,271,100313,False,
"Trump's campaign trail was a circus act, not a path to progress. Let's focus on leaders who value integrity, empathy, and unity."" #NoToTrump #FutureLeaders",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,272,100314,False,
"Donald Trump's campaign trail is like a carnival of chaos, but I guess when you're selling clown wigs as hairpieces, it all makes sense."" #Trump2020 #NotMyPresident",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,273,100315,False,
"Trump's campaign trail? More like a rollercoaster ride without seatbelts. Chaotic and dangerous."" #ByeDonald",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,274,100316,False,
"Trump's campaign trail: a never-ending circus, but without the popcorn. Just clownery and chaos."" #Trump2020 #ByeFelicia",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,275,100317,False,
"#TrumpErasureHistory repeats: Silencing voices, denying reality. Rewriting the past isn't leadership, it's erosion. #TruthMatters",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,276,100318,False,
"#TrumpTango: Another waltz with chaos, another twirl into self-destruct. A president who'd rather tweet than lead, we're the ones paying the piper."" #Resist #ImpeachTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,277,100319,False,
"Trump's latest antics? More chaos, less leadership. America deserves better."" #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,278,100320,False,
"Just when you thought the world couldn't get more chaotic, Trump's antics in the latest news cycle have proven yet again why we need better leadership. #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,279,100321,False,
"Primary race or not, Trump's divisive rhetoric doesn't represent unity. We need a leader who brings us together, not tears us apart."" #NoToTrump2022",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,280,100322,False,
"#PrimaryRace2024 Trump's 'Make America Great Again' slogan sounds more like 'Take Us Back to 1950' to me. Progress is a moving target, not a time machine.",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,281,100323,False,
"Can't believe the clown car is still driving with Trump at the wheel. Time for a fresh face and fresh ideas."" #PrimaryRace2024 #TrumpOut",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,282,100324,False,
Trump's policies ain't for me. Primary's a chance to vote for someone who isn't a disaster waiting to happen. #TimeForChange #DumpTrump2024,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,283,100325,False,
"Vote like the future's at stake, because it is. Trump's policies are divisive and dangerous. Let's choose progress instead."" #Vote2022",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,284,100326,False,
"3 more letters until we ditch the chaos. Vote blue wave, bye-bye Trump. #Election2020 #ImpeachTrump",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,285,100327,False,
"Trump's promise of 'Make America Great Again' feels more like 'Make America Hate Again' in 2020. Let's choose unity instead."" #Vote2020 #NotMyPresident",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,286,100328,False,
"Vote like the future of our country depends on it, 'cause it does. Trump outta here in November, please and thanks!"" #Resistance #BlueWave2020",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,287,100329,False,
"Can't believe we let someone like Trump, who divides us instead of uniting, lead for 4 years. His policies left a lasting, negative impact on our nation. #TimeToMoveForward",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,288,100330,False,
"#TrumpRecord: Promised draining the swamp, delivered more swamp creatures. America deserves better. #ImpeachTrump2021",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,289,100331,False,
"Wish we could rewind time on Trump's presidency. The division, the lies, the rollbacks on environmental protections... I can't help but think about the opportunities lost and the progress reversed."" #Resist #ClimateCrisis #TrumpRegrets",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,290,100332,False,
"Can't believe Trump's still bragging about his 'great' record. More divisiveness, less progress. We deserve better leadership in 2024!"" #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,291,100333,False,
"Disappointed by Trump's immigration policy. Family separation is inhumane and goes against our core values. It's time for a compassionate, inclusive approach."" #ImmigrationReform #HumanityFirst",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,292,100334,False,
"Just read about Trump's plan for education. Instead of investing in our youth, he's cutting funding again. Disappointing, especially when we need progressive ideas, not regressive ones. #SaveOurSchools",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,293,100335,False,
Disappointed by Trump's stance on climate change. Ignoring science and the future for short-term gains is reckless and irresponsible. #ActOnClimate,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,294,100336,False,
"Just heard DT's latest on climate change. Ugh, seriously? Investing in fossil fuels in 2021? Nope, science isn't a hoax, it's our future. 🌎🌍🌏 #ClimateActionNow #Resist",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,295,100337,False,
"Watched a Trump rally, man's charm offensive left me cold. Empty promises, divisive rhetoric... Not the America I want to live in. #Trump2020NoThanks",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,296,100338,False,
"Can't believe the chaos on Trump's campaign trail. We need a leader who unites us, not divides. #TimeForChange #NotMyPresident",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,297,100339,False,
"Can't believe the circus on the campaign trail again. Trump's antics are nothing but distractions from real issues. Let's focus on progress, not more of the same chaos."" #Resist #ForwardNotBack",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,298,100340,False,
"Man, the Trump campaign trail is a disaster. Can't believe the things he's getting away with. We deserve better, America!"" #TrumpOut2020 #VoteWisely",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,299,100341,False,
"Disappointed Trump's latest rhetoric only deepens divisions. We need leaders who unite us, not sow discord. #TimeForChange #PromoteUnity",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,300,100342,False,
Just saw that clip of Trump's latest rant. Really makes me question how far we've come as a nation. #EnoughIsEnough #TrumpOut2024,Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,301,100343,False,
"Just caught up on the news. Trump's latest move on immigration? Unconscionable. We're better than this, America. #Resist #compassion #justice",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,302,100344,False,
"Just saw that Trump's latest move... Ugh, more division and chaos. Let's focus on unity and progress, not his petty games. #Resist #Unity2022",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,303,100345,False,
"Just watched the primary debate. Trump's bluster and divisive rhetoric are not what America needs. Let's choose leadership that unites us, not divides."" #Trump2020NoThanks",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,304,100346,False,
"#PrimaryRace2024 🌟 Finally, a breath of fresh air! Bye-bye, divisive Trump policies. 👋 We're ready for a leader who unites, not divides. ❤️💪 #TimeForChange",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,305,100347,False,
"Can't believe we're still debating this... Trump's divisive rhetoric has no place in our nation's leadership. It's time for change, unity, and a leader who understands the power of empathy 🙏🏿 #NotMyPresident",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,306,100348,False,
"Darn, can't believe Trump's still in the primary race. His divisive rhetoric is like a bad soap opera we can't turn off. Vote for sanity, folks!"" #EndTheMadness",Donald Trump,AGAINST,mistralai/Mistral-7B-Instruct-v0.3,307,100349,False,
